CRUISE,ORIGINAL,COMPILED,Time,Year,Month,Day,Hour,Minute,Second,Longitude,Latitude,Depth,ID,Variable,Units,405,411,443,455,465,489,510,520,530,550,555,560,565,570,590,619,625,665,670,683,715,750
FR101997,FR,CSIRO,1997-12-03T09:01:00Z,1997,12,3,9,1,0,147.34583,-43.52467,0,FR101997_1997-12-03T09:01:00Z,ag,m-1,0.1433,0.1333,0.0866,0.0736,0.0638,0.0461,NA,0.0299,0.0259,0.0198,0.0188,0.0175,0.0162,0.0151,NA,0.0078,0.0071,0.0041,0.0039,0.0032,0.0021,0.0013
FR101997,FR,CSIRO,1997-12-03T09:01:00Z,1997,12,3,9,1,0,147.34583,-43.52467,10,FR101997_1997-12-03T09:01:00Z,ag,m-1,0.1224,0.1123,0.0672,0.0555,0.0467,0.0318,NA,0.019,0.016,0.0116,0.0109,0.01,0.0092,0.0084,NA,0.0038,0.0034,0.0018,0.0017,0.0013,0.0008,0.0005
FR101997,FR,CSIRO,1997-12-03T09:01:00Z,1997,12,3,9,1,0,147.34583,-43.52467,30,FR101997_1997-12-03T09:01:00Z,ag,m-1,0.1206,0.1118,0.071,0.0599,0.0515,0.0366,NA,0.0232,0.02,0.015,0.0142,0.0132,0.0122,0.0113,NA,0.0056,0.0051,0.0029,0.0027,0.0022,0.0014,0.0008
FR101997,FR,CSIRO,1997-12-03T13:29:00Z,1997,12,3,13,29,0,147.82817,-43.7231,30,FR101997_1997-12-03T13:29:00Z,ag,m-1,0.083,0.0762,0.0458,0.0379,0.032,0.0218,NA,0.0131,0.0111,0.0081,0.0076,0.007,0.0064,0.0059,NA,0.0027,0.0024,0.0013,0.0012,0.0009,0.0006,0.0003
FR101997,FR,CSIRO,1997-12-03T13:29:00Z,1997,12,3,13,29,0,147.82817,-43.7231,70,FR101997_1997-12-03T13:29:00Z,ag,m-1,0.0865,0.0796,0.0484,0.0402,0.034,0.0234,NA,0.0143,0.0121,0.0089,0.0083,0.0077,0.007,0.0065,NA,0.003,0.0027,0.0015,0.0013,0.0011,0.0007,0.0004
FR101997,FR,CSIRO,1997-12-03T13:29:00Z,1997,12,3,13,29,0,147.82817,-43.7231,100,FR101997_1997-12-03T13:29:00Z,ag,m-1,0.0928,0.0869,0.0587,0.0507,0.0444,0.0331,NA,0.0224,0.0196,0.0153,0.0146,0.0137,0.0128,0.012,NA,0.0066,0.006,0.0037,0.0035,0.0029,0.002,0.0013
FR101997,FR,CSIRO,1997-12-03T13:29:00Z,1997,12,3,13,29,0,147.82817,-43.7231,150,FR101997_1997-12-03T13:29:00Z,ag,m-1,0.0975,0.092,0.0651,0.0572,0.0509,0.0393,NA,0.0278,0.0248,0.0199,0.0191,0.018,0.017,0.0161,NA,0.0094,0.0088,0.0057,0.0054,0.0046,0.0033,0.0022
FR101997,FR,CSIRO,1997-12-04T10:03:00Z,1997,12,4,10,3,0,146.614,-43.67933,0,FR101997_1997-12-04T10:03:00Z,ag,m-1,0.0943,0.0837,0.0409,0.0312,0.0246,0.0144,NA,0.007,0.0055,0.0035,0.0032,0.0029,0.0025,0.0023,NA,0.0007,0.0006,0.0003,0.0002,0.0002,0.0001,0
FR101997,FR,CSIRO,1997-12-04T10:03:00Z,1997,12,4,10,3,0,146.614,-43.67933,15,FR101997_1997-12-04T10:03:00Z,ag,m-1,0.092,0.0815,0.0392,0.0298,0.0233,0.0135,NA,0.0065,0.0051,0.0032,0.0029,0.0026,0.0023,0.002,NA,0.0007,0.0006,0.0002,0.0002,0.0001,0.0001,0
FR101997,FR,CSIRO,1997-12-04T10:03:00Z,1997,12,4,10,3,0,146.614,-43.67933,30,FR101997_1997-12-04T10:03:00Z,ag,m-1,0.1089,0.0996,0.0581,0.0475,0.0397,0.0265,NA,0.0155,0.0129,0.0092,0.0086,0.0079,0.0072,0.0066,NA,0.0029,0.0026,0.0013,0.0012,0.001,0.0006,0.0003
FR101997,FR,CSIRO,1997-12-04T10:03:00Z,1997,12,4,10,3,0,146.614,-43.67933,45,FR101997_1997-12-04T10:03:00Z,ag,m-1,0.0878,0.0805,0.048,0.0395,0.0332,0.0225,NA,0.0134,0.0113,0.0082,0.0076,0.007,0.0064,0.0059,NA,0.0027,0.0024,0.0012,0.0011,0.0009,0.0005,0.0003
FR101997,FR,CSIRO,1997-12-04T15:39:00Z,1997,12,4,15,39,0,146.6075,-44.07517,0,FR101997_1997-12-04T15:39:00Z,ag,m-1,0.0618,0.0554,0.0288,0.0226,0.0182,0.0111,NA,0.0058,0.0047,0.0031,0.0029,0.0026,0.0023,0.0021,NA,0.0008,0.0007,0.0003,0.0003,0.0002,0.0001,0
FR101997,FR,CSIRO,1997-12-04T15:39:00Z,1997,12,4,15,39,0,146.6075,-44.07517,30,FR101997_1997-12-04T15:39:00Z,ag,m-1,0.0842,0.0779,0.0488,0.041,0.0351,0.0247,NA,0.0155,0.0132,0.0099,0.0093,0.0086,0.008,0.0074,NA,0.0036,0.0033,0.0018,0.0017,0.0014,0.0009,0.0005
FR101997,FR,CSIRO,1997-12-04T15:39:00Z,1997,12,4,15,39,0,146.6075,-44.07517,60,FR101997_1997-12-04T15:39:00Z,ag,m-1,0.0933,0.0852,0.0497,0.0406,0.0339,0.0226,NA,0.0132,0.011,0.0079,0.0073,0.0067,0.0061,0.0056,NA,0.0024,0.0022,0.0011,0.001,0.0008,0.0005,0.0003
FR101997,FR,CSIRO,1997-12-04T15:39:00Z,1997,12,4,15,39,0,146.6075,-44.07517,100,FR101997_1997-12-04T15:39:00Z,ag,m-1,0.1194,0.1111,0.0722,0.0614,0.0532,0.0385,NA,0.025,0.0217,0.0166,0.0157,0.0146,0.0136,0.0127,NA,0.0065,0.006,0.0035,0.0032,0.0027,0.0018,0.0011
FR101997,FR,CSIRO,1997-12-04T15:39:00Z,1997,12,4,15,39,0,146.6075,-44.07517,150,FR101997_1997-12-04T15:39:00Z,ag,m-1,0.0869,0.0805,0.0508,0.0427,0.0366,0.0259,NA,0.0164,0.014,0.0105,0.0099,0.0092,0.0085,0.0079,NA,0.0039,0.0035,0.002,0.0018,0.0015,0.001,0.0006
FR101997,FR,CSIRO,1997-12-04T15:39:00Z,1997,12,4,15,39,0,146.6075,-44.07517,200,FR101997_1997-12-04T15:39:00Z,ag,m-1,0.0767,0.0717,0.048,0.0413,0.0361,0.0267,NA,0.0179,0.0156,0.0122,0.0116,0.0108,0.0101,0.0095,NA,0.0051,0.0047,0.0028,0.0026,0.0022,0.0015,0.001
FR101997,FR,CSIRO,1997-12-04T18:36:00Z,1997,12,4,18,36,0,146.60933,-44.194,0,FR101997_1997-12-04T18:36:00Z,ag,m-1,0.0275,0.023,0.0077,0.0051,0.0036,0.0016,NA,0.0005,0.0004,0.0002,0.0002,0.0001,0.0001,0.0001,NA,0,0,0,0,0,0,0
FR101997,FR,CSIRO,1997-12-04T18:36:00Z,1997,12,4,18,36,0,146.60933,-44.194,30,FR101997_1997-12-04T18:36:00Z,ag,m-1,0.0322,0.0272,0.0099,0.0068,0.0048,0.0023,NA,0.0008,0.0006,0.0003,0.0003,0.0002,0.0002,0.0002,NA,0,0,0,0,0,0,0
FR101997,FR,CSIRO,1997-12-04T18:36:00Z,1997,12,4,18,36,0,146.60933,-44.194,100,FR101997_1997-12-04T18:36:00Z,ag,m-1,0.0761,0.0692,0.0392,0.0317,0.0262,0.0171,NA,0.0097,0.008,0.0056,0.0052,0.0047,0.0043,0.0039,NA,0.0016,0.0014,0.0007,0.0006,0.0005,0.0003,0.0002
FR101997,FR,CSIRO,1997-12-04T18:36:00Z,1997,12,4,18,36,0,146.60933,-44.194,200,FR101997_1997-12-04T18:36:00Z,ag,m-1,0.0239,0.0197,0.0062,0.004,0.0027,0.0011,NA,0.0004,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,NA,0,0,0,0,0,0,0
FR101997,FR,CSIRO,1997-12-05T03:11:00Z,1997,12,5,3,11,0,145.37917,-43.69283,0,FR101997_1997-12-05T03:11:00Z,ag,m-1,0.0766,0.0699,0.0402,0.0327,0.0272,0.0179,NA,0.0103,0.0086,0.0061,0.0057,0.0052,0.0047,0.0043,NA,0.0018,0.0016,0.0008,0.0007,0.0006,0.0003,0.0002
FR101997,FR,CSIRO,1997-12-05T03:11:00Z,1997,12,5,3,11,0,145.37917,-43.69283,30,FR101997_1997-12-05T03:11:00Z,ag,m-1,0.0173,0.0147,0.0056,0.0039,0.0028,0.0014,NA,0.0005,0.0004,0.0002,0.0002,0.0002,0.0001,0.0001,NA,0,0,0,0,0,0,0
FR101997,FR,CSIRO,1997-12-05T03:11:00Z,1997,12,5,3,11,0,145.37917,-43.69283,100,FR101997_1997-12-05T03:11:00Z,ag,m-1,0.0186,0.0154,0.0051,0.0033,0.0023,0.001,NA,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,NA,0,0,0,0,0,0,0
FR101997,FR,CSIRO,1997-12-05T03:11:00Z,1997,12,5,3,11,0,145.37917,-43.69283,150,FR101997_1997-12-05T03:11:00Z,ag,m-1,0.0248,0.0209,0.0075,0.0051,0.0036,0.0017,NA,0.0006,0.0004,0.0002,0.0002,0.0002,0.0001,0.0001,NA,0,0,0,0,0,0,0
FR101997,FR,CSIRO,1997-12-05T09:10:00Z,1997,12,5,9,10,0,145.7135,-43.46683,0,FR101997_1997-12-05T09:10:00Z,ag,m-1,0.069,0.0635,0.0385,0.0319,0.027,0.0185,NA,0.0112,0.0095,0.007,0.0065,0.006,0.0055,0.0051,NA,0.0024,0.0021,0.0011,0.001,0.0008,0.0005,0.0003
FR101997,FR,CSIRO,1997-12-05T09:10:00Z,1997,12,5,9,10,0,145.7135,-43.46683,20,FR101997_1997-12-05T09:10:00Z,ag,m-1,0.1092,0.0992,0.0559,0.0451,0.0372,0.0242,NA,0.0136,0.0113,0.0079,0.0073,0.0067,0.006,0.0055,NA,0.0023,0.002,0.001,0.0009,0.0007,0.0004,0.0002
FR101997,FR,CSIRO,1997-12-05T09:10:00Z,1997,12,5,9,10,0,145.7135,-43.46683,30,FR101997_1997-12-05T09:10:00Z,ag,m-1,0.0827,0.0731,0.0349,0.0264,0.0206,0.0119,NA,0.0057,0.0044,0.0028,0.0025,0.0022,0.002,0.0018,NA,0.0006,0.0005,0.0002,0.0002,0.0001,0.0001,0
FR101997,FR,CSIRO,1997-12-05T09:10:00Z,1997,12,5,9,10,0,145.7135,-43.46683,150,FR101997_1997-12-05T09:10:00Z,ag,m-1,0.0639,0.0596,0.039,0.0333,0.0289,0.0211,NA,0.0138,0.012,0.0092,0.0087,0.0081,0.0076,0.0071,NA,0.0037,0.0034,0.002,0.0019,0.0016,0.001,0.0006
FR101997,FR,CSIRO,1997-12-05T12:57:00Z,1997,12,5,12,57,0,145.87667,-43.35633,0,FR101997_1997-12-05T12:57:00Z,ag,m-1,0.7374,0.6824,0.4287,0.3601,0.3084,0.2176,NA,0.1367,0.1171,0.0876,0.0826,0.0765,0.0708,0.0655,NA,0.032,0.029,0.0162,0.015,0.0124,0.0078,0.0046
FR101997,FR,CSIRO,1997-12-05T12:57:00Z,1997,12,5,12,57,0,145.87667,-43.35633,15,FR101997_1997-12-05T12:57:00Z,ag,m-1,0.1713,0.158,0.0973,0.0811,0.069,0.0479,NA,0.0295,0.0251,0.0185,0.0174,0.0161,0.0148,0.0137,NA,0.0065,0.0059,0.0032,0.0029,0.0024,0.0015,0.0009
FR101997,FR,CSIRO,1997-12-05T12:57:00Z,1997,12,5,12,57,0,145.87667,-43.35633,30,FR101997_1997-12-05T12:57:00Z,ag,m-1,0.118,0.1087,0.0666,0.0555,0.0471,0.0326,NA,0.02,0.017,0.0125,0.0118,0.0108,0.01,0.0092,NA,0.0043,0.0039,0.0021,0.002,0.0016,0.001,0.0006
FR101997,FR,CSIRO,1997-12-05T12:57:00Z,1997,12,5,12,57,0,145.87667,-43.35633,45,FR101997_1997-12-05T12:57:00Z,ag,m-1,0.076,0.0711,0.0475,0.0408,0.0357,0.0263,NA,0.0176,0.0154,0.0119,0.0114,0.0106,0.0099,0.0093,NA,0.005,0.0046,0.0028,0.0026,0.0022,0.0015,0.0009
FR101997,FR,CSIRO,1997-12-05T12:57:00Z,1997,12,5,12,57,0,145.87667,-43.35633,60,FR101997_1997-12-05T12:57:00Z,ag,m-1,0.0652,0.0606,0.0392,0.0333,0.0288,0.0208,NA,0.0134,0.0116,0.0088,0.0084,0.0078,0.0072,0.0067,NA,0.0034,0.0031,0.0018,0.0017,0.0014,0.0009,0.0006
FR101997,FR,CSIRO,1997-12-05T23:34:00Z,1997,12,5,23,34,0,144.60117,-42.39983,0,FR101997_1997-12-05T23:34:00Z,ag,m-1,0.0985,0.0907,0.0554,0.0461,0.0391,0.027,NA,0.0165,0.014,0.0103,0.0097,0.0089,0.0082,0.0076,NA,0.0035,0.0032,0.0017,0.0016,0.0013,0.0008,0.0005
FR101997,FR,CSIRO,1997-12-05T23:34:00Z,1997,12,5,23,34,0,144.60117,-42.39983,30,FR101997_1997-12-05T23:34:00Z,ag,m-1,0.0234,0.0197,0.007,0.0047,0.0033,0.0015,NA,0.0005,0.0004,0.0002,0.0002,0.0001,0.0001,0.0001,NA,0,0,0,0,0,0,0
FR101997,FR,CSIRO,1997-12-05T23:34:00Z,1997,12,5,23,34,0,144.60117,-42.39983,100,FR101997_1997-12-05T23:34:00Z,ag,m-1,0.038,0.0344,0.0188,0.015,0.0123,0.0078,NA,0.0043,0.0035,0.0024,0.0022,0.002,0.0018,0.0016,NA,0.0006,0.0006,0.0003,0.0002,0.0002,0.0001,0.0001
FR101997,FR,CSIRO,1997-12-05T23:34:00Z,1997,12,5,23,34,0,144.60117,-42.39983,150,FR101997_1997-12-05T23:34:00Z,ag,m-1,0.081,0.0754,0.0491,0.0418,0.0363,0.0263,NA,0.0171,0.0149,0.0114,0.0108,0.01,0.0093,0.0087,NA,0.0045,0.0041,0.0024,0.0022,0.0019,0.0012,0.0008
FR101997,FR,CSIRO,1997-12-06T04:23:00Z,1997,12,6,4,23,0,144.8215,-42.316,0,FR101997_1997-12-06T04:23:00Z,ag,m-1,0.0897,0.0816,0.0462,0.0374,0.0309,0.0202,NA,0.0114,0.0095,0.0066,0.0062,0.0056,0.0051,0.0046,NA,0.0019,0.0017,0.0008,0.0008,0.0006,0.0003,0.0002
FR101997,FR,CSIRO,1997-12-06T04:23:00Z,1997,12,6,4,23,0,144.8215,-42.316,30,FR101997_1997-12-06T04:23:00Z,ag,m-1,0.0411,0.0372,0.0206,0.0165,0.0136,0.0087,NA,0.0048,0.004,0.0028,0.0026,0.0023,0.0021,0.0019,NA,0.0008,0.0007,0.0003,0.0003,0.0002,0.0001,0.0001
FR101997,FR,CSIRO,1997-12-06T04:23:00Z,1997,12,6,4,23,0,144.8215,-42.316,70,FR101997_1997-12-06T04:23:00Z,ag,m-1,0.0379,0.0347,0.0206,0.0169,0.0142,0.0096,NA,0.0057,0.0048,0.0034,0.0032,0.003,0.0027,0.0025,NA,0.0011,0.001,0.0005,0.0005,0.0004,0.0002,0.0001
FR101997,FR,CSIRO,1997-12-06T08:11:00Z,1997,12,6,8,11,0,145.13117,-42.20083,0,FR101997_1997-12-06T08:11:00Z,ag,m-1,0.4627,0.4272,0.2644,0.2209,0.1882,0.1313,NA,0.0813,0.0693,0.0513,0.0483,0.0446,0.0412,0.038,NA,0.0182,0.0164,0.009,0.0083,0.0068,0.0042,0.0025
FR101997,FR,CSIRO,1997-12-06T08:11:00Z,1997,12,6,8,11,0,145.13117,-42.20083,15,FR101997_1997-12-06T08:11:00Z,ag,m-1,0.2175,0.1999,0.1203,0.0994,0.084,0.0574,NA,0.0345,0.0292,0.0212,0.0199,0.0183,0.0168,0.0155,NA,0.0071,0.0064,0.0034,0.0031,0.0025,0.0015,0.0009
FR101997,FR,CSIRO,1997-12-06T08:11:00Z,1997,12,6,8,11,0,145.13117,-42.20083,30,FR101997_1997-12-06T08:11:00Z,ag,m-1,0.0415,0.0368,0.0179,0.0137,0.0107,0.0063,NA,0.003,0.0024,0.0015,0.0014,0.0012,0.0011,0.001,NA,0.0003,0.0003,0.0001,0.0001,0.0001,0,0
FR101997,FR,CSIRO,1997-12-06T08:11:00Z,1997,12,6,8,11,0,145.13117,-42.20083,45,FR101997_1997-12-06T08:11:00Z,ag,m-1,0.0498,0.0443,0.0219,0.0168,0.0133,0.0078,NA,0.0039,0.0031,0.002,0.0018,0.0016,0.0014,0.0013,NA,0.0004,0.0004,0.0002,0.0001,0.0001,0.0001,0
FR101997,FR,CSIRO,1997-12-06T08:11:00Z,1997,12,6,8,11,0,145.13117,-42.20083,50,FR101997_1997-12-06T08:11:00Z,ag,m-1,0.0516,0.0453,0.0208,0.0155,0.012,0.0067,NA,0.0031,0.0024,0.0015,0.0013,0.0012,0.001,0.0009,NA,0.0003,0.0002,0.0001,0.0001,0.0001,0,0
FR101997,FR,CSIRO,1997-12-06T15:55:00Z,1997,12,6,15,55,0,143.83433,-41.33333,0,FR101997_1997-12-06T15:55:00Z,ag,m-1,0.0781,0.0749,0.058,0.0527,0.0484,0.04,NA,0.0309,0.0284,0.0242,0.0235,0.0225,0.0215,0.0207,NA,0.0139,0.0132,0.0096,0.0092,0.0083,0.0064,0.0048
FR101997,FR,CSIRO,1997-12-06T15:55:00Z,1997,12,6,15,55,0,143.83433,-41.33333,30,FR101997_1997-12-06T15:55:00Z,ag,m-1,0.092,0.0867,0.0607,0.0531,0.0471,0.0361,NA,0.0253,0.0224,0.018,0.0172,0.0162,0.0153,0.0144,NA,0.0083,0.0077,0.0049,0.0046,0.004,0.0028,0.0019
FR101997,FR,CSIRO,1997-12-06T15:55:00Z,1997,12,6,15,55,0,143.83433,-41.33333,100,FR101997_1997-12-06T15:55:00Z,ag,m-1,0.0747,0.0705,0.0495,0.0434,0.0386,0.0296,NA,0.0208,0.0185,0.0148,0.0142,0.0134,0.0126,0.0119,NA,0.0069,0.0064,0.0041,0.0039,0.0034,0.0024,0.0016
FR101997,FR,CSIRO,1997-12-06T15:55:00Z,1997,12,6,15,55,0,143.83433,-41.33333,150,FR101997_1997-12-06T15:55:00Z,ag,m-1,0.0809,0.0741,0.0438,0.036,0.0302,0.0204,NA,0.012,0.0101,0.0073,0.0068,0.0062,0.0057,0.0052,NA,0.0023,0.0021,0.0011,0.001,0.0008,0.0005,0.0003
FR101997,FR,CSIRO,1997-12-06T22:51:00Z,1997,12,6,22,51,0,144.121,-41.16717,0,FR101997_1997-12-06T22:51:00Z,ag,m-1,0.0324,0.0271,0.0092,0.0062,0.0043,0.0019,NA,0.0007,0.0005,0.0002,0.0002,0.0002,0.0001,0.0001,NA,0,0,0,0,0,0,0
FR101997,FR,CSIRO,1997-12-06T22:51:00Z,1997,12,6,22,51,0,144.121,-41.16717,30,FR101997_1997-12-06T22:51:00Z,ag,m-1,0.0253,0.0223,0.0105,0.0079,0.0062,0.0035,NA,0.0017,0.0013,0.0008,0.0007,0.0006,0.0006,0.0005,NA,0.0002,0.0001,0.0001,0,0,0,0
FR101997,FR,CSIRO,1997-12-06T22:51:00Z,1997,12,6,22,51,0,144.121,-41.16717,60,FR101997_1997-12-06T22:51:00Z,ag,m-1,0.0261,0.022,0.0079,0.0054,0.0038,0.0018,NA,0.0006,0.0005,0.0002,0.0002,0.0002,0.0002,0.0001,NA,0,0,0,0,0,0,0
FR101997,FR,CSIRO,1997-12-06T22:51:00Z,1997,12,6,22,51,0,144.121,-41.16717,100,FR101997_1997-12-06T22:51:00Z,ag,m-1,0.0278,0.0241,0.0103,0.0075,0.0057,0.003,NA,0.0013,0.001,0.0006,0.0005,0.0004,0.0004,0.0003,NA,0.0001,0.0001,0,0,0,0,0
FR101997,FR,CSIRO,1997-12-06T22:51:00Z,1997,12,6,22,51,0,144.121,-41.16717,150,FR101997_1997-12-06T22:51:00Z,ag,m-1,0.0125,0.0098,0.0022,0.0013,0.0008,0.0003,NA,0.0001,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
FR101997,FR,CSIRO,1997-12-07T04:02:00Z,1997,12,7,4,2,0,144.56567,-40.95167,0,FR101997_1997-12-07T04:02:00Z,ag,m-1,0.113,0.1039,0.0628,0.052,0.0439,0.0301,NA,0.0182,0.0154,0.0112,0.0105,0.0097,0.0089,0.0082,NA,0.0038,0.0034,0.0018,0.0017,0.0013,0.0008,0.0005
FR101997,FR,CSIRO,1997-12-07T04:02:00Z,1997,12,7,4,2,0,144.56567,-40.95167,15,FR101997_1997-12-07T04:02:00Z,ag,m-1,0.1016,0.0942,0.06,0.0507,0.0436,0.0311,NA,0.0198,0.017,0.0128,0.0121,0.0113,0.0104,0.0097,NA,0.0048,0.0044,0.0025,0.0023,0.0019,0.0012,0.0007
FR101997,FR,CSIRO,1997-12-07T04:02:00Z,1997,12,7,4,2,0,144.56567,-40.95167,20,FR101997_1997-12-07T04:02:00Z,ag,m-1,0.1178,0.1088,0.0677,0.0567,0.0484,0.0339,NA,0.0211,0.018,0.0134,0.0126,0.0117,0.0108,0.01,NA,0.0048,0.0043,0.0024,0.0022,0.0018,0.0011,0.0007
FR101997,FR,CSIRO,1997-12-07T04:02:00Z,1997,12,7,4,2,0,144.56567,-40.95167,30,FR101997_1997-12-07T04:02:00Z,ag,m-1,0.1157,0.1073,0.068,0.0573,0.0492,0.0349,NA,0.0221,0.019,0.0143,0.0135,0.0125,0.0116,0.0108,NA,0.0053,0.0048,0.0027,0.0025,0.0021,0.0013,0.0008
FR101997,FR,CSIRO,1997-12-07T04:02:00Z,1997,12,7,4,2,0,144.56567,-40.95167,50,FR101997_1997-12-07T04:02:00Z,ag,m-1,0.088,0.0785,0.0395,0.0305,0.0243,0.0145,NA,0.0073,0.0058,0.0038,0.0035,0.0031,0.0028,0.0025,NA,0.0009,0.0007,0.0003,0.0003,0.0002,0.0001,0
FR101997,FR,CSIRO,1997-12-07T04:02:00Z,1997,12,7,4,2,0,144.56567,-40.95167,70,FR101997_1997-12-07T04:02:00Z,ag,m-1,0.0862,0.0793,0.048,0.0398,0.0336,0.0231,NA,0.014,0.0118,0.0086,0.0081,0.0075,0.0069,0.0063,NA,0.0029,0.0026,0.0014,0.0013,0.001,0.0006,0.0004
FR101997,FR,CSIRO,1997-12-07T18:05:00Z,1997,12,7,18,5,0,143.38117,-40.28533,0,FR101997_1997-12-07T18:05:00Z,ag,m-1,0.0577,0.0513,0.0253,0.0194,0.0153,0.009,NA,0.0044,0.0035,0.0022,0.0021,0.0018,0.0016,0.0014,NA,0.0005,0.0004,0.0002,0.0002,0.0001,0.0001,0
FR101997,FR,CSIRO,1997-12-07T18:05:00Z,1997,12,7,18,5,0,143.38117,-40.28533,30,FR101997_1997-12-07T18:05:00Z,ag,m-1,0.0805,0.0751,0.0496,0.0424,0.0369,0.027,NA,0.0178,0.0155,0.012,0.0114,0.0106,0.0099,0.0092,NA,0.0049,0.0045,0.0026,0.0025,0.0021,0.0014,0.0009
FRE_feb05,FR,CSIRO,2005-02-05T13:13:00Z,2005,2,5,13,13,0,150.9228,-23.378,0,FRE_feb05_2005-02-05T13:13:00Z,ag,m-1,0.6192,0.5657,0.329,0.2685,0.2241,0.1492,0.104,0.0888,0.0741,0.0528,0.0493,0.0451,0.0412,0.0376,0.0268,0.0167,0.0149,0.0076,0.0069,0.0056,0.0033,0.0018
FRE_feb05,FR,CSIRO,2005-02-05T20:58:00Z,2005,2,5,20,58,0,150.8282,-23.212,0,FRE_feb05_2005-02-05T20:58:00Z,ag,m-1,0.2925,0.2683,0.1597,0.1314,0.1105,0.0749,0.053,0.0456,0.0383,0.0277,0.026,0.0238,0.0218,0.02,0.0145,0.0092,0.0083,0.0043,0.004,0.0033,0.0019,0.0011
FRE_feb05,FR,CSIRO,2005-02-06T00:34:00Z,2005,2,6,0,34,0,150.8597,-23.4097,0,FRE_feb05_2005-02-06T00:34:00Z,ag,m-1,0.6672,0.609,0.3524,0.287,0.2392,0.1587,0.1102,0.0939,0.0783,0.0556,0.0519,0.0474,0.0433,0.0395,0.0281,0.0174,0.0155,0.0078,0.0071,0.0058,0.0034,0.0018
FRE_feb05,FR,CSIRO,2005-02-06T04:57:00Z,2005,2,6,4,57,0,151.0036,-23.4187,0,FRE_feb05_2005-02-06T04:57:00Z,ag,m-1,0.2909,0.2675,0.1619,0.1341,0.1134,0.0778,0.0557,0.0481,0.0407,0.0297,0.0279,0.0257,0.0236,0.0217,0.0159,0.0102,0.0092,0.0049,0.0045,0.0037,0.0023,0.0013
FRE_feb05,FR,CSIRO,2005-02-06T06:01:00Z,2005,2,6,6,1,0,150.9683,-23.4881,0,FRE_feb05_2005-02-06T06:01:00Z,ag,m-1,0.6346,0.583,0.3506,0.2898,0.2446,0.167,0.119,0.1026,0.0866,0.063,0.0591,0.0543,0.0499,0.0459,0.0334,0.0214,0.0192,0.0102,0.0094,0.0077,0.0047,0.0026
FRE_feb05,FR,CSIRO,2005-02-06T21:30:00Z,2005,2,6,21,30,0,150.8676,-23.5383,0,FRE_feb05_2005-02-06T21:30:00Z,ag,m-1,0.8323,0.7606,0.4431,0.3618,0.3021,0.2015,0.1405,0.12,0.1002,0.0715,0.0668,0.0611,0.0558,0.051,0.0364,0.0227,0.0203,0.0103,0.0094,0.0077,0.0045,0.0024
FRE_feb05,FR,CSIRO,2005-02-06T23:00:00Z,2005,2,6,23,0,0,150.7801,-23.5067,0,FRE_feb05_2005-02-06T23:00:00Z,ag,m-1,2.5148,2.3028,1.3577,1.1137,0.9338,0.6283,0.4418,0.3787,0.3175,0.2282,0.2137,0.1956,0.1792,0.1641,0.1179,0.0743,0.0665,0.0344,0.0315,0.0258,0.0152,0.0084
FRE_feb05,FR,CSIRO,2005-02-06T23:35:00Z,2005,2,6,23,35,0,150.7693,-23.5069,0,FRE_feb05_2005-02-06T23:35:00Z,ag,m-1,3.3164,3.0359,1.7864,1.4643,1.2271,0.8244,0.5789,0.496,0.4156,0.2984,0.2792,0.2556,0.234,0.2142,0.1538,0.0967,0.0866,0.0446,0.0408,0.0335,0.0197,0.0108
FRE_feb05,FR,CSIRO,2005-02-07T00:15:00Z,2005,2,7,0,15,0,150.8166,-23.5243,0,FRE_feb05_2005-02-07T00:15:00Z,ag,m-1,2.0802,1.9047,1.1226,0.9207,0.7719,0.5192,0.365,0.3128,0.2623,0.1885,0.1764,0.1616,0.1479,0.1355,0.0973,0.0613,0.0549,0.0283,0.026,0.0213,0.0125,0.0069
FRE_feb05,FR,CSIRO,2005-02-07T01:36:00Z,2005,2,7,1,36,0,150.9173,-23.5465,0,FRE_feb05_2005-02-07T01:36:00Z,ag,m-1,1.0602,0.9703,0.5702,0.4672,0.3913,0.2626,0.1843,0.1578,0.1322,0.0948,0.0887,0.0812,0.0743,0.068,0.0488,0.0306,0.0274,0.0141,0.0129,0.0106,0.0062,0.0034
FRE_feb05,FR,CSIRO,2005-02-07T04:33:00Z,2005,2,7,4,33,0,150.8614,-23.6119,0,FRE_feb05_2005-02-07T04:33:00Z,ag,m-1,1.307,1.1903,0.6791,0.5502,0.4563,0.2996,0.2061,0.1749,0.1451,0.1022,0.0952,0.0867,0.079,0.0719,0.0507,0.031,0.0276,0.0137,0.0125,0.0101,0.0058,0.0031
FRE_feb05,FR,CSIRO,2005-02-07T05:56:00Z,2005,2,7,5,56,0,150.8143,-23.5561,0,FRE_feb05_2005-02-07T05:56:00Z,ag,m-1,1.2602,1.1502,0.6646,0.5411,0.4507,0.2987,0.2072,0.1766,0.1471,0.1044,0.0975,0.089,0.0812,0.0741,0.0526,0.0325,0.029,0.0146,0.0133,0.0109,0.0063,0.0034
